Id,Predicted
115045,11703
115046,13901
115047,8332
115048,3928
115049,12010
115050,10933
115051,6722
115053,7200
115054,11551
115055,4438
115056,10458
115057,5361
115058,1606
115059,9814
115060,6374
115061,7502
115062,4502
115064,9212
115065,5016
115066,8736
115067,9793
115068,12161
115069,2192
115070,58
115071,10502
115072,9056
115073,9175
115074,10291
115076,5781
115077,7868
115078,5856
115079,11484
115081,9834
115082,9841
115083,1503
115085,13487
115086,14273
115087,384
115088,11795
115089,13606
115090,4077
115091,6003
115092,3153
115093,5721
115094,6582
115095,10745
115096,8730
115097,14744
115098,4634
115099,202
115101,11465
115102,7240
115103,293
115104,11875
115105,4151
115106,1111
115107,12810
115109,9274
115110,4923
115111,8336
115112,13528
115113,6540
115114,5809
115115,11710
115116,10340
115117,13082
115118,13663
115119,274
115120,13621
115121,5144
115122,886
115123,11962
115124,1229
115125,12312
115126,8880
115127,2806
115128,5928
115129,12696
115130,9565
115131,12985
115132,4136
115133,15156
115134,1091
115135,701
115136,10714
115137,205
115138,11313
115139,51
115140,10332
115141,13939
115142,7103
115143,1906
115144,5028
115145,2591
115146,12615
115147,11417
115148,11187
115149,6565
115150,13358
115152,5326
115153,7314
115154,5670
115155,1488
115156,14483
115157,523
115158,8234
115159,5963
115160,15219
115161,7695
115162,13162
115163,12294
115164,12193
115165,6765
115166,13266
115168,1215
115169,4089
115170,12036
115171,14612
115172,7269
115173,1480
115174,9225
115175,3247
115176,9035
115177,4128
115178,11960
115179,4482
115180,15054
115181,5170
115182,6355
115183,8385
115184,11362
115185,11581
115186,10674
115187,9863
115188,5814
115190,2690
115191,2393
115192,6357
115193,4123
115195,2463
115196,6569
115197,10025
115198,5421
115199,14714
115200,9662
115201,2994
115202,8907
115203,9199
115204,14129
115206,2654
115207,3221
115208,935
115209,13257
115210,13614
115212,3649
115213,12449
115214,15325
115215,9405
115216,2124
115217,7068
115218,14151
115219,7003
115220,10359
115221,4979
115222,8806
115223,12228
115225,3550
115226,14482
115227,904
115229,4940
115230,5353
115232,7064
115234,12423
115235,12919
115236,4328
115237,9445
115238,5237
115239,1559
115240,5188
115241,6096
115242,12167
115243,14659
115244,13102
115245,5007
115246,10242
115247,621
115248,2530
115249,5862
115250,5340
115251,6190
115252,11871
115253,9792
115254,14440
115255,7797
115256,3585
115257,7111
115258,9756
115259,6375
115260,2699
115261,15261
115262,15296
115263,11645
115264,25
115265,7488
115267,14941
115268,14320
115269,11218
115271,9446
115272,1960
115273,2741
115274,14611
115275,1496
115276,12512
115277,334
115278,11019
115279,4204
115280,5952
115281,5588
115282,880
115283,7318
115285,6583
115286,5005
115287,9261
115288,1341
115289,703
115290,11795
115291,7803
115292,1063
115293,11571
115294,7215
115295,38
115296,2461
115297,12933
115298,2122
115299,451
115300,8936
115301,6160
115303,13444
115304,15497
115305,7478
115306,8924
115307,2732
115308,15409
115309,8814
115310,3741
115311,6408
115312,964
115313,12240
115314,1723
115315,14033
115316,7857
115317,13116
115318,8487
115319,2352
115321,13946
115322,5049
115324,6961
115325,5609
115326,944
115327,14277
115328,2093
115329,5108
115330,3584
115331,8420
115332,15005
115333,10864
115334,12591
115335,10327
115336,13618
115337,1241
115338,721
115339,7779
115340,12355
115341,11939
115342,5511
115343,10549
115344,13383
115345,5128
115346,5707
115347,10468
115348,6563
115349,668
115350,13117
115351,1657
115352,13611
115353,4839
115354,11132
115355,1184
115356,9606
115357,6698
115358,9395
115359,4066
115361,1162
115362,8352
115363,6009
115364,7940
115365,15450
115366,11980
115367,14087
115368,9386
115370,6196
115372,6675
115373,9722
115374,11543
115375,12631
115376,11034
115377,6102
115378,11148
115379,627
115380,12441
115381,8950
115382,2565
115383,13200
115384,8285
115385,4244
115386,1752
115387,10919
115388,12413
115389,12651
115390,239
115391,1150
115392,6352
115394,14334
115395,3883
115396,12198
115397,14464
115398,6188
115399,5477
115400,12867
115401,3624
115402,9243
115403,8988
115404,5216
115405,14416
115406,7184
115407,4427
115408,2942
115409,3356
115410,1656
115411,155
115412,2635
115413,7106
115414,3961
115415,7153
115416,12154
115417,8972
115418,11929
115419,1476
115420,6211
115421,15429
115422,13515
115423,4571
115424,1115
115425,9477
115426,3073
115427,2078
115428,974
115429,1646
115430,491
115431,4839
115432,10702
115433,6393
115434,11429
115435,714
115436,6883
115437,11064
115438,5007
115439,12040
115440,2462
115441,10089
115442,10483
115443,4817
115444,15141
115445,6947
115446,3424
115447,15337
115448,5307
115449,198
115450,6739
115451,3577
115452,5604
115453,459
115454,11605
115455,6468
115456,9749
115457,11800
115458,7578
115460,14714
115461,14244
115462,9464
115463,13113
115464,9825
115465,10386
115467,5910
115468,15229
115469,14511
115470,2909
115471,5296
115472,2055
115473,2311
115474,973
115475,4722
115476,1436
115477,7537
115478,3118
115480,32
115481,3777
115482,13983
115483,12385
115484,902
115485,11424
115486,1274
115487,9465
115488,2780
115489,6010
115490,4521
115491,7082
115492,11434
115493,13437
115494,8439
115495,9949
115496,6633
115497,1162
115498,7456
115499,6044
115500,3673
115501,14408
115502,5619
115503,1705
115505,12531
115506,1619
115507,6181
115508,9140
115509,9614
115510,14984
115511,15262
115512,6624
115513,1664
115514,13078
115515,9294
115516,5115
115517,1125
115518,3629
115520,3174
115521,1811
115522,13784
115523,14662
115524,4944
115525,8673
115526,1405
115527,1227
115530,5752
115531,9710
115532,7464
115533,7386
115534,10558
115535,3577
115536,4813
115537,14338
115538,5209
115539,10459
115540,1061
115541,1259
115542,13825
115543,1283
115544,14730
115545,10232
115546,5114
115547,4798
115548,5256
115549,12719
115550,4010
115551,10372
115552,6398
115553,11923
115554,3256
115555,8647
115556,6070
115557,3401
115558,4787
115559,4268
115560,1508
115561,5846
115562,8990
115563,8196
115564,10189
115565,11716
115566,7823
115567,3908
115568,8918
115569,5047
115570,153
115571,7020
115572,13999
115573,12857
115574,10119
115575,9079
115576,6577
115577,9607
115578,3618
115579,8094
115580,8303
115581,14116
115582,3698
115583,15154
115584,9426
115585,13771
115586,13234
115587,5545
115588,4071
115589,819
115590,13866
115591,12276
115593,9926
115594,1800
115595,2819
115596,1682
115597,3132
115598,4456
115599,14799
115600,5333
115601,14633
115602,5957
115603,13510
115604,13671
115605,13170
115606,6309
115607,7913
115608,6295
115609,10943
115610,8433
115611,12049
115612,2908
115613,4628
115614,10635
115615,3888
115616,5768
115618,3217
115619,9128
115620,8772
115621,8548
115624,6532
115625,2584
115626,253
115628,9916
115629,3220
115630,9681
115631,3696
115632,8479
115633,1773
115635,13261
115636,11158
115637,12715
115638,11292
115639,4582
115640,13693
115641,14517
115642,4748
115643,9705
115644,10180
115645,9550
115646,11760
115647,4842
115648,14089
115649,5685
115650,12765
115651,4127
115652,5717
115653,13412
115654,14408
115655,652
115656,3130
115657,5640
115658,1749
115659,12165
115660,4649
115661,1539
115663,6018
115664,6695
115665,8671
115666,6976
115667,12976
115668,5380
115669,13338
115670,14830
115671,9692
115672,10684
115673,9167
115674,13520
115675,3418
115676,12781
115677,5917
115678,315
115680,7402
115681,12148
115682,14574
115683,3029
115684,2658
115685,1006
115686,10695
115687,13852
115688,8073
115689,4145
115690,14556
115691,9329
115692,6346
115693,2507
115694,10993
115695,7
115696,10069
115697,14776
115699,6849
115700,10276
115701,13120
115702,13006
115703,13536
115704,759
115705,14578
115706,4510
115707,4063
115708,11485
115709,5502
115710,2594
115711,6650
115712,14868
115713,13043
115714,7730
115715,2722
115716,7319
115717,6009
115718,766
115719,9460
115720,9243
115721,7858
115722,14589
115724,301
115725,8959
115726,13417
115727,12105
115728,4812
115729,14916
115730,6831
115731,994
115732,509
115733,12772
115734,12817
115735,3909
115737,8341
115738,7213
115739,9944
115740,3087
115741,13424
115742,5789
115743,7569
115744,11717
115745,12849
115746,4826
115747,5055
115748,7221
115749,8778
115750,952
115751,2501
115752,735
115753,508
115754,7118
115755,9345
115756,9404
115757,1856
115758,14527
115759,7717
115760,1916
115761,6557
115762,13548
115763,2432
115764,10145
115765,3782
115766,9883
115767,12057
115768,11598
115769,11987
115770,13857
115771,2637
115773,5439
115774,5224
115775,15052
115776,11830
115778,15388
115779,8792
115780,10579
115781,8125
115782,11677
115783,8764
115784,840
115785,12411
115786,1369
115787,12010
115788,11493
115789,13099
115790,10089
115791,12696
115792,11845
115793,15502
115794,9848
115795,9954
115796,659
115797,10934
115798,1187
115799,6504
115800,2735
115801,7266
115802,10595
115803,9967
115804,10914
115805,10255
115806,200
115807,4751
115808,4466
115809,12678
115810,9679
115811,8939
115812,11545
115813,10308
115814,12692
115815,1528
115816,691
115817,1618
115818,14608
115819,13407
115820,185
115821,12918
115822,8292
115823,7251
115824,10057
115825,3647
115826,1249
115827,10490
115828,4507
115829,667
115830,5630
115831,9341
115832,13973
115834,11822
115835,7944
115836,13857
115837,2789
115838,4213
115839,12295
115840,5613
115841,1407
115842,11802
115843,9749
115844,4327
115845,7030
115846,9323
115847,7181
115848,526
115849,4670
115850,2056
115851,4469
115852,5186
115853,10775
115854,1483
115855,1200
115856,7119
115857,3991
115858,13129
115859,6340
115860,4133
115861,11326
115862,2001
115863,3595
115864,12442
115865,4609
115866,1546
115867,13909
115868,925
115869,1709
115870,2221
115871,7594
115872,6771
115873,12350
115874,4112
115875,14882
115876,14392
115877,10583
115878,5094
115879,7233
115880,14251
115881,1472
115882,7298
115883,1617
115884,11961
115885,13370
115886,4145
115887,3235
115888,3035
115889,4127
115890,9578
115891,5771
115892,11652
115893,695
115894,13522
115895,6217
115896,1850
115897,15073
115898,5935
115899,6335
115900,1981
115901,2958
115902,1229
115903,3109
115904,15022
115905,4185
115906,7859
115907,262
115908,6320
115909,1308
115910,10722
115911,8751
115912,11230
115913,4768
115914,5936
115915,7109
115916,1460
115917,9081
115918,10959
115919,5595
115920,230
115921,9560
115922,955
115923,7160
115924,13197
115925,7050
115926,9572
115927,6675
115928,9555
115929,9977
115930,799
115931,14946
115932,13965
115933,307
115934,3993
115935,2975
115936,13197
115937,3465
115938,1585
115939,3277
115940,8773
115941,14021
115942,3279
115943,10818
115944,10757
115945,9828
115946,1130
115947,15442
115948,15158
115949,8713
115950,9032
115951,6842
115952,3146
115953,408
115954,2245
115955,1218
115956,643
115958,14429
115959,2551
115960,1619
115961,4186
115962,5954
115963,1932
115964,13775
115965,3629
115966,3250
115967,7209
115968,6027
115969,6053
115970,1698
115971,1744
115972,4926
115973,6894
115974,185
115975,356
115976,9210
115977,9458
115978,4713
115979,7481
115980,11461
115981,7050
115982,11151
115983,12751
115984,5234
115985,7655
115986,5004
115987,11204
115988,8271
115989,8156
115990,14721
115991,9079
115992,3472
115993,12991
115994,1709
115995,5728
115996,12179
115997,8882
115998,12804
115999,12935
116000,15137
116002,12842
116003,5410
116004,14334
116005,4380
116006,4870
116007,3249
116008,12932
116009,10952
116010,14142
116011,5965
116012,1757
116013,481
116014,6498
116015,5782
116016,11592
116017,7527
116018,3912
116019,9358
116020,8613
116021,9506
116022,5854
116023,7910
116024,13741
116025,14504
116026,5251
116027,12786
116028,3776
116029,2832
116030,5439
116032,13602
116033,2155
116034,13299
116035,4396
116036,9233
116037,9583
116038,12676
116039,2056
116040,1765
116041,7177
116042,1804
116043,2855
116044,10939
116045,3981
116046,1018
116047,10441
116048,6789
116049,564
116050,550
116051,13039
116052,5804
116053,6396
116054,9346
116055,13903
116057,5547
116058,13976
116059,13602
116060,396
116061,6118
116062,14165
116063,11976
116065,404
116066,8494
116067,13415
116068,14102
116070,14818
116071,10110
116072,4924
116073,102
116074,9397
116075,6009
116076,6695
116077,9988
116078,13147
116080,6193
116081,5013
116082,5827
116083,2000
116084,9058
116085,3330
116086,11312
116087,10736
116088,10989
116089,12118
116090,12108
116091,4978
116092,3255
116093,203
116095,2482
116096,5307
116097,8844
116098,11361
116099,6784
116100,3550
116101,5196
116102,3073
116103,8703
116104,7029
116105,394
116106,12062
116107,12351
116108,14617
116109,14637
116110,15427
116111,6242
116112,3211
116113,4035
116116,9392
116117,7169
116118,3690
116119,210
116120,13854
116121,9141
116122,134
116123,11647
116124,10459
116125,6398
116126,2796
116127,9186
116129,4828
116130,13824
116131,1133
116132,8025
116133,4458
116134,1387
116137,5391
116138,10918
116139,5679
116140,2558
116142,8296
116143,7219
116144,2720
116145,5656
116147,9628
116148,15167
116150,8912
116151,5147
116152,4367
116153,7062
116156,15243
116157,9286
116158,7729
116159,459
116161,6715
116162,1652
116163,7839
116164,15097
116165,9672
116166,15191
116167,13971
116168,9172
116169,7858
116170,6274
116171,5707
116172,14748
116173,14263
116175,11041
116177,13332
116179,7634
116180,10387
116181,7228
116182,2958
116183,13694
116184,6642
116185,15498
116186,5292
116187,2042
116188,4194
116189,1395
116190,12149
116192,5418
116193,1221
116194,7940
116195,6403
116196,7784
116197,9079
116198,10803
116199,11415
116200,4260
116202,12502
116203,5494
116204,8099
116205,11581
116206,9462
116207,5637
116208,11529
116209,5477
116210,14534
116211,6232
116212,14523
116214,8763
116215,3301
116216,2603
116217,13332
116218,4970
116219,14450
116221,4571
116222,1844
116223,3681
116224,100
116225,7200
116226,1166
116227,463
116228,6951
116230,1254
116231,14131
116232,1074
116233,5227
116234,14554
116235,8150
116236,9366
116237,705
116238,9163
116239,1443
116241,7952
116242,12554
116243,14151
116244,14492
116245,1442
116246,9808
116247,13906
116248,10600
116249,2329
116250,7044
116251,11
116252,13478
116253,3619
116254,7319
116255,13977
116256,11928
116257,9510
116258,4278
116259,11811
116260,3363
116263,13319
116264,5699
116265,4716
116266,5331
116267,7945
116268,2025
116269,12973
116270,108
116272,6267
116273,11973
116274,9143
116275,2962
116276,11754
116277,14612
116278,5285
116279,3005
116280,9564
116281,11391
116282,12643
116283,1632
116284,14151
116285,11677
116286,452
116287,2425
116288,3243
116289,12669
116290,12903
116291,1133
116292,358
116293,3115
116294,3164
116295,13020
116296,13467
116297,9617
116298,352
116299,12957
116300,2069
116301,14493
116302,12067
116303,6435
116304,136
116305,820
116306,14242
116307,1406
116308,2913
116310,2759
116311,8905
116312,6661
116313,13388
116314,2914
116315,13347
116316,14747
116317,11418
116318,9489
116319,9887
116320,5558
116321,7183
116322,4282
116323,8477
116324,4280
116325,8463
116326,1610
116327,530
116328,12068
116329,3172
116330,4956
116331,14006
116332,4036
116333,11145
116334,1714
116335,5316
116336,12711
116337,695
116338,2795
116339,11608
116340,11744
116341,7047
116342,11659
116343,10941
116344,673
116345,10112
116346,1202
116347,328
116348,6914
116349,6051
116350,14204
116351,5184
116352,12364
116353,5094
116354,12043
116356,5741
116357,4341
116358,10121
116359,11835
116360,5531
116361,13406
116362,13677
116363,12053
116364,4329
116365,12067
116366,3996
116367,2573
116368,2214
116369,8342
116370,13549
116371,10294
116373,6956
116374,11476
116375,7659
116376,10536
116377,11986
116378,1445
116379,6442
116380,218
116381,5557
116383,7266
116384,6281
116385,331
116386,3125
116387,12123
116388,3981
116389,14852
116390,14573
116391,7927
116392,5230
116393,15273
116394,13751
116395,14710
116396,1832
116397,13421
116398,4512
116399,1173
116401,8736
116402,11221
116403,8597
116404,12821
116405,5392
116406,1980
116407,10180
116408,10909
116409,9744
116410,112
116411,11249
116412,12729
116413,11126
116414,14353
116415,2251
116416,2291
116417,1778
116418,4581
116419,12461
116420,2292
116421,5221
116422,9832
116423,10270
116424,3385
116425,14792
116426,11820
116427,4836
116428,7774
116429,2993
116431,3213
116432,13788
116433,13341
116434,11894
116435,2460
116436,1816
116437,2055
116438,731
116439,1042
116440,9722
116441,5714
116442,9064
116443,6628
116444,12623
116445,10118
116446,12524
116447,2920
116448,9627
116449,12302
116450,15366
116451,2652
116452,14912
116453,4752
116454,3258
116455,12760
116456,7694
116457,14717
116458,11171
116459,10877
116460,7967
116461,6429
116462,12797
116463,7726
116464,5940
116465,4891
116466,9608
116467,5399
116468,6639
116469,4416
116470,12741
116471,9720
116472,9809
116473,10795
116474,6943
116475,11672
116476,15446
116478,3601
116479,12788
116480,1633
116481,3882
116482,6756
116483,2733
116484,15444
116485,15000
116486,1034
116487,7878
116488,13036
116489,1681
116490,8755
116491,4840
116492,13636
116493,9538
116494,9685
116495,9629
116496,5841
116497,12339
116498,10826
116499,6734
116500,10958
116501,9872
116502,13638
116503,7771
116504,7011
116505,5806
116506,9281
116507,104
116508,7025
116509,7656
116510,9178
116511,6158
116512,11572
116513,9718
116514,6422
116515,6580
116516,6652
116517,45
116519,13144
116520,10068
116521,6170
116522,10429
116524,12544
116525,8751
116526,3543
116527,3698
116528,6664
116529,10707
116530,4055
116531,14009
116532,15420
116533,10028
116534,5849
116535,10166
116536,5276
116537,2990
116538,11695
116540,4605
116541,5391
116542,9388
116543,4302
116544,8819
116545,8228
116546,1290
116547,13559
116548,1975
116549,9001
116550,4956
116551,6092
116552,1241
116553,13267
116554,4829
116555,12388
116556,3723
116557,2090
116558,8095
116559,5059
116560,1012
116561,12810
116562,1717
116563,3765
116564,7885
116567,12943
116568,1570
116569,11379
116570,10525
116572,2051
116573,7646
116574,15381
116575,12906
116576,11999
116577,6547
116578,14844
116579,6852
116580,3136
116581,4696
116582,3125
116583,14136
116584,4136
116585,11088
116586,11073
116587,5238
116588,8081
116589,11540
116590,7753
116591,13766
116592,11062
116593,2790
116594,10898
116595,1576
116596,4723
116597,7372
116598,10160
116599,1604
116600,4535
116602,15371
116603,3060
116604,1736
116605,11504
116606,3008
116607,5521
116608,8234
116609,5752
116610,8655
116611,7664
116612,13629
116613,14410
116614,10817
116615,10158
116616,612
116617,2947
116618,10118
116619,3324
116620,10465
116621,2258
116622,4575
116623,5514
116624,5734
116625,6013
116626,12427
116627,11527
116628,6115
116629,13240
116630,14308
116631,1361
116632,8879
116633,9202
116634,1926
116635,8265
116636,794
116637,9462
116638,3929
116639,10388
116640,7791
116641,4665
116642,7086
116643,253
116644,14390
116645,8226
116646,5200
116648,8892
116649,12603
116650,14936
116651,15175
116652,4290
116653,7671
116654,882
116655,12155
116656,1280
116657,2141
116658,7967
116659,4884
116660,1432
116661,10221
116662,124
116663,6292
116664,14276
116665,7124
116666,6332
116667,7710
116668,5537
116669,12749
116670,15288
116671,7956
116672,12398
116673,15362
116674,8460
116675,1077
116676,14365
116677,11441
116678,10190
116679,2259
116680,9680
116681,13619
116682,13571
116683,12342
116684,6768
116685,1903
116686,14457
116687,9841
116688,14314
116689,10746
116690,13300
116691,9292
116692,7326
116693,12446
116694,3703
116696,2549
116697,10218
116698,3546
116699,11963
116700,14390
116701,13992
116702,9069
116703,14141
116704,2280
116705,5442
116706,8865
116707,4160
116708,2468
116709,10958
116710,1846
116711,122
116712,15113
116714,4729
116715,5211
116717,4586
116718,12615
116719,9576
116720,10876
116721,3955
116722,3304
116723,5184
116725,257
116726,13538
116727,14677
116728,5220
116729,4676
116730,7612
116731,3562
116732,14552
116733,8911
116734,10312
116735,11753
116737,15321
116738,9323
116739,15431
116740,3800
116741,10753
116742,2715
116743,11712
116744,3712
116745,15380
116746,160
116747,3657
116748,5862
116749,1397
116750,3182
116751,13497
116752,12316
116753,1005
116754,11583
116755,6274
116756,12986
116757,13734
116758,1329
116760,14362
116762,15328
116763,14661
116764,3793
116765,1755
116766,8314
116767,6829
116768,12477
116769,12393
116770,1718
116772,1512
116773,9593
116775,5778
116776,3460
116778,6073
116779,14291
116780,11647
116781,12026
116782,11156
116783,2460
116784,4713
116785,13698
116786,10240
116787,148
116788,8072
116789,13021
116790,2258
116791,6599
116792,12150
116793,4260
116794,9275
116795,2112
116796,3754
116797,5867
116798,3671
116799,4797
116800,15370
116801,14809
116802,7274
116803,15106
116804,7698
116805,4863
116806,1438
116807,10983
116808,8994
116809,4167
116810,1242
116811,12962
116812,10014
116813,12906
116814,2373
116815,12709
116816,6777
116818,9298
116819,10258
116821,10344
116822,15434
116823,5875
116824,6089
116825,6353
116826,9032
116827,2792
116828,8702
116829,6806
116830,3005
116831,8216
116832,1477
116833,13928
116834,11202
116835,3086
116836,14313
116837,3617
116838,12249
116839,10522
116840,6187
116841,14473
116842,7675
116843,833
116844,5922
116845,2654
116846,7682
116847,8599
116848,6795
116849,13292
116851,5707
116852,7393
116853,5760
116854,7315
116855,7546
116856,12986
116857,3689
116858,1514
116859,5331
116860,7778
116861,9588
116862,9016
116863,3891
116864,1840
116865,2359
116866,4938
116867,3523
116868,11061
116869,1939
116870,381
116871,6933
116872,10293
116873,12500
116874,9851
116875,4806
116876,2980
116877,5081
116878,1891
116879,2768
116880,12250
116881,3806
116882,310
116883,4815
116884,10244
116885,14251
116886,6544
116887,10834
116888,2300
116889,4056
116890,5600
116891,1826
116892,13649
116893,10646
116894,9816
116895,11558
116896,2869
116897,6900
116898,1084
116899,2569
116900,13316
116901,12172
116902,6002
116904,14612
116905,10912
116906,11594
116907,12848
116908,12748
116909,3924
116910,14776
116911,8210
116912,15290
116913,1208
116914,2654
116915,6403
116916,12147
116917,11332
116918,8208
116919,14186
116920,4401
116921,2596
116922,500
116923,14341
116924,12147
116925,7735
116926,12441
116928,3033
116929,2139
116930,1257
116931,8202
116932,14761
116933,10640
116934,10213
116935,10466
116936,10567
116937,8194
116938,2950
116939,746
116940,10463
116941,12577
116942,568
116943,8001
116944,8418
116945,13368
116946,7047
116947,11480
116948,661
116949,8718
116950,10734
116951,13784
116952,10311
116953,11394
116954,5622
116955,9995
116956,532
116957,273
116958,13051
116959,8779
116960,7598
116961,8244
116962,14189
116963,6262
116964,9191
116965,4368
116966,15071
116967,12960
116969,3624
116971,10596
116972,5275
116973,9600
116974,2587
116975,10087
116976,1737
116978,1337
116979,14497
116980,15068
116982,12866
116983,2444
116985,322
116986,13580
116987,3230
116988,11253
116990,8825
116991,14826
116992,9975
116993,9598
116994,6709
116995,11350
116996,9893
116997,12282
116998,4572
116999,1705
117000,9159
117001,10497
117002,15429
117003,619
117004,6045
117005,4292
117007,2192
117008,2711
117009,3984
117010,3782
117011,11
117012,2755
117013,6523
117014,747
117015,9614
117016,13418
117017,9437
117018,5788
117019,11040
117020,2145
117021,3289
117022,2903
117023,8018
117025,9158
117026,3438
117027,1603
117028,15489
117029,9710
117030,13231
117031,9309
117032,1525
117033,15285
117034,768
117035,1596
117036,15244
117037,2336
117038,360
117039,15072
117040,3274
117041,9550
117042,12213
117043,7507
117044,2915
117045,3719
117046,5243
117047,2728
117048,12482
117049,7543
117050,722
117051,10084
117052,12846
117053,6821
117054,523
117055,3478
117056,7965
117057,419
117058,14720
117059,9366
117060,6957
117062,13413
117064,12342
117065,3288
117067,6343
117068,9448
117069,13497
117071,5278
117072,1615
117073,7040
117074,5052
117075,5208
117076,14578
117077,408
117078,9190
117082,12945
117083,11990
117084,14706
117085,9024
117086,4298
117087,5891
117088,14483
117089,10933
117090,12222
117091,6729
117093,4252
117094,14676
117095,3874
117096,10485
117098,6223
117099,11096
117100,14936
117101,4673
117102,10476
117103,10676
117104,6011
117105,13952
117106,360
117107,3659
117108,1076
117109,14047
117110,8523
117111,11387
117112,2433
117114,13639
117115,3938
117116,6348
117118,10096
117119,15349
117120,9247
117121,2808
117122,14824
117123,9101
117124,7024
117125,4625
117126,10520
117127,15465
117128,2591
117129,14062
117130,4785
117131,1931
117132,3676
117133,3217
117134,10144
117135,7643
117136,4865
117137,8136
117138,13572
117139,9096
117140,9583
117141,533
117142,14838
117143,288
117144,2229
117145,6870
117146,6980
117147,4525
117148,9968
117149,9286
117151,12219
117152,9007
117153,88
117154,4696
117155,12803
117156,14696
117157,4489
117158,9915
117159,10712
117160,8608
117161,9165
117162,15171
117163,12150
117164,2314
117165,148
117166,715
117167,13194
117168,6866
117169,341
117170,388
117171,5787
117172,13845
117173,2458
117174,2542
117175,13220
117176,14523
117177,11566
117178,8991
117179,7542
117180,484
117181,2074
117182,6913
117183,14073
117184,6515
117185,8224
117186,7685
117187,8866
117188,669
117189,1187
117190,8402
117191,11116
117192,4683
117193,7416
117194,7038
117195,5531
117196,8576
117197,15085
117198,12162
117199,459
117200,12497
117201,12766
117202,5137
117203,483
117204,7666
117205,1649
117206,6029
117207,14852
117208,5388
117209,13244
117210,7183
117211,5473
117212,5076
117213,10324
117214,5549
117215,5298
117216,2884
117218,5911
117219,6858
117220,12699
117221,15119
117222,213
117223,12877
117225,9658
117226,15013
117227,6067
117228,5941
117229,8733
117230,5780
117231,10175
117232,11585
117233,10228
117234,9609
117235,4523
117236,13214
117237,6705
117238,11747
117239,8067
117240,8757
117241,594
117242,930
117243,7619
117244,11704
117245,6054
117246,4847
117247,5234
117248,547
117249,11737
117250,10992
117251,5852
117252,4463
117253,14369
117254,15348
117255,13450
117256,10481
117258,13644
117259,14317
117260,532
117261,11477
117262,5133
117263,12595
117264,5164
117265,4927
117266,6567
117267,4673
117268,6912
117269,8643
117270,12437
117271,2595
117272,2199
117273,15134
117274,14184
117275,8390
117276,11099
117277,4310
117278,14684
117279,234
117280,10601
117281,10144
117282,9774
117283,2368
117284,11439
117285,9269
117286,9628
117287,8335
117288,5020
117289,11331
117290,8051
117291,1836
117292,14095
117293,15479
117294,10647
117295,11991
117296,428
117297,6743
117298,2287
117299,6630
117300,11235
117301,2430
117302,8191
117303,8792
117304,3346
117305,10240
117306,13105
117307,7211
117308,3429
117309,3278
117310,6920
117311,2396
117312,12725
117313,5510
117314,13866
117315,3479
117316,1352
117317,4259
117318,2403
117319,920
117320,11174
117321,8946
117323,6350
117324,1460
117325,7326
117326,6226
117327,5688
117328,12409
117329,3275
117330,4141
117331,3683
117332,780
117333,4391
117334,10508
117335,14084
117336,10759
117337,8333
117338,8633
117339,111
117340,10963
117341,570
117343,11499
117344,11999
117345,13542
117346,7452
117347,13709
117348,273
117349,889
117350,13449
117351,8086
117352,4474
117353,4397
117355,1057
117356,14593
117357,8603
117358,6600
117359,1084
117360,6681
117361,11917
117362,12947
117363,8521
117364,1606
117365,7641
117366,12678
117367,6776
117368,4278
117369,9901
117370,10884
117372,8224
117373,10235
117374,14521
117375,6966
117376,11158
117377,7644
117379,10014
117380,982
117382,483
117383,9534
117384,10539
117385,2374
117386,9139
117387,3425
117388,1898
117389,10788
117391,8769
117392,2434
117393,14626
117394,7352
117395,13892
117396,903
117397,10819
117398,10484
117399,7404
117400,10671
117401,2841
117402,14116
117403,7101
117404,10953
117405,8331
117406,11770
117407,3938
117408,8178
117409,13784
117410,412
117411,8355
117412,14730
117413,3277
117414,7442
117416,12795
117417,2424
117418,5087
117419,4473
117420,3374
117421,1761
117422,5457
117423,14233
117424,2483
117425,2202
117426,4590
117427,12795
117428,8698
117429,10070
117430,3851
117431,7666
117432,12387
117433,1319
117434,9507
117435,10750
117436,10642
117437,9313
117438,1197
117440,13216
117441,806
117442,10473
117443,2400
117444,8296
117445,2221
117446,688
117447,13283
117448,14825
117449,3324
117450,15341
117451,15321
117452,4272
117454,6911
117455,4373
117456,11930
117457,12206
117458,5636
117459,13533
117460,3553
117461,8475
117462,10446
117463,12274
117464,12509
117465,8834
117466,14401
117467,2343
117468,10374
117469,11714
117470,13299
117471,13456
117472,2117
117473,14098
117474,10432
117475,5083
117476,10291
117477,1204
117478,5396
117479,5015
117480,14976
117481,12242
117482,13667
117483,7823
117484,5661
117485,6345
117486,14364
117487,1495
117488,6343
117490,6835
117492,1212
117493,4052
117494,13968
117495,8503
117497,13160
117498,1807
117499,6625
117500,4743
117501,13958
117502,11260
117503,1301
117504,8915
117505,10530
117506,1049
117507,6457
117508,990
117509,1575
117511,12809
117513,13799
117514,8043
117515,8322
117516,8336
117517,7225
117518,6567
117519,1212
117520,3668
117521,2122
117522,5353
117523,368
117524,280
117525,12015
117526,8193
117527,2898
117529,2595
117530,10891
117531,8898
117532,1386
117534,14062
117535,5382
117536,4991
117537,3362
117538,9067
117539,7594
117540,13705
117541,10486
117542,3838
117543,523
117544,6217
117545,1761
117546,12132
117547,7119
117548,11151
117549,3506
117550,877
117551,14880
